,file_name_list,audio_features,lexical_features,activation_mean,valence_mean,c_activation_mean,c_valence_mean,s_activation,s_valence
474,11_DR-100_0075_1_sentence_9,../muse_features/muse_audio_features\11_DR-100_0075_1_sentence_9.npy,../muse_features/muse_lexical_features\04_DR-100_0075_1.npy,0,2,0,2,2,2
475,11_DR-100_0075_3_sentence_1,../muse_features/muse_audio_features\11_DR-100_0075_3_sentence_1.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,0,0,0,0,2,1
476,11_DR-100_0075_3_sentence_2,../muse_features/muse_audio_features\11_DR-100_0075_3_sentence_2.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,0,1,0,1,2,1
477,11_DR-100_0075_3_sentence_3,../muse_features/muse_audio_features\11_DR-100_0075_3_sentence_3.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,0,1,0,1,2,1
478,11_DR-100_0075_3_sentence_4,../muse_features/muse_audio_features\11_DR-100_0075_3_sentence_4.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,0,1,0,1,2,1
479,11_DR-100_0075_3_sentence_5,../muse_features/muse_audio_features\11_DR-100_0075_3_sentence_5.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,0,1,0,1,2,1
480,11_DR-100_0075_3_sentence_6,../muse_features/muse_audio_features\11_DR-100_0075_3_sentence_6.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,0,2,0,1,2,1
481,11_DR-100_0075_3_sentence_7,../muse_features/muse_audio_features\11_DR-100_0075_3_sentence_7.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,1,1,0,2,2,1
482,11_DR-100_0075_3_sentence_8,../muse_features/muse_audio_features\11_DR-100_0075_3_sentence_8.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,0,0,0,1,2,1
483,11_DR-100_0075_5_sentence_1,../muse_features/muse_audio_features\11_DR-100_0075_5_sentence_1.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,0,1,0,1,2,0
484,11_DR-100_0075_5_sentence_10,../muse_features/muse_audio_features\11_DR-100_0075_5_sentence_10.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,0,0,0,0,2,0
485,11_DR-100_0075_5_sentence_2,../muse_features/muse_audio_features\11_DR-100_0075_5_sentence_2.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,0,0,0,0,2,0
486,11_DR-100_0075_5_sentence_3,../muse_features/muse_audio_features\11_DR-100_0075_5_sentence_3.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,1,1,0,1,2,0
487,11_DR-100_0075_5_sentence_4,../muse_features/muse_audio_features\11_DR-100_0075_5_sentence_4.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,0,0,0,0,2,0
488,11_DR-100_0075_5_sentence_5,../muse_features/muse_audio_features\11_DR-100_0075_5_sentence_5.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,0,1,0,0,2,0
489,11_DR-100_0075_5_sentence_6,../muse_features/muse_audio_features\11_DR-100_0075_5_sentence_6.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,1,0,0,0,2,0
490,11_DR-100_0075_5_sentence_7,../muse_features/muse_audio_features\11_DR-100_0075_5_sentence_7.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,1,1,0,0,2,0
491,11_DR-100_0075_5_sentence_8,../muse_features/muse_audio_features\11_DR-100_0075_5_sentence_8.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,2,0,0,0,2,0
492,11_DR-100_0075_5_sentence_9,../muse_features/muse_audio_features\11_DR-100_0075_5_sentence_9.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,0,0,0,0,2,0
493,11_DR-100_0075_7_sentence_1,../muse_features/muse_audio_features\11_DR-100_0075_7_sentence_1.npy,../muse_features/muse_lexical_features\04_DR-100_0075_7.npy,1,2,1,1,2,2
494,11_DR-100_0075_7_sentence_2,../muse_features/muse_audio_features\11_DR-100_0075_7_sentence_2.npy,../muse_features/muse_lexical_features\04_DR-100_0075_7.npy,0,1,1,1,2,2
495,11_DR-100_0075_7_sentence_3,../muse_features/muse_audio_features\11_DR-100_0075_7_sentence_3.npy,../muse_features/muse_lexical_features\04_DR-100_0075_7.npy,0,1,0,0,2,2
496,11_DR-100_0075_7_sentence_4,../muse_features/muse_audio_features\11_DR-100_0075_7_sentence_4.npy,../muse_features/muse_lexical_features\04_DR-100_0075_7.npy,0,2,0,1,2,2
497,11_DR-100_0075_7_sentence_5,../muse_features/muse_audio_features\11_DR-100_0075_7_sentence_5.npy,../muse_features/muse_lexical_features\04_DR-100_0075_7.npy,1,1,0,0,2,2
498,11_DR-100_0075_7_sentence_6,../muse_features/muse_audio_features\11_DR-100_0075_7_sentence_6.npy,../muse_features/muse_lexical_features\04_DR-100_0075_7.npy,0,2,0,1,2,2
499,11_DR-100_0075_7_sentence_7,../muse_features/muse_audio_features\11_DR-100_0075_7_sentence_7.npy,../muse_features/muse_lexical_features\04_DR-100_0075_7.npy,0,2,0,2,2,2
500,11_DR-100_0075_7_sentence_8,../muse_features/muse_audio_features\11_DR-100_0075_7_sentence_8.npy,../muse_features/muse_lexical_features\04_DR-100_0075_7.npy,0,2,0,2,2,2
501,11_DR-100_0075_9_sentence_1,../muse_features/muse_audio_features\11_DR-100_0075_9_sentence_1.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,0,1,0,1,2,1
502,11_DR-100_0075_9_sentence_2,../muse_features/muse_audio_features\11_DR-100_0075_9_sentence_2.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,0,1,0,0,2,1
503,11_DR-100_0075_9_sentence_3,../muse_features/muse_audio_features\11_DR-100_0075_9_sentence_3.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,0,2,0,1,2,1
504,11_DR-100_0075_9_sentence_4,../muse_features/muse_audio_features\11_DR-100_0075_9_sentence_4.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,1,0,0,1,2,1
505,11_DR-100_0075_9_sentence_5,../muse_features/muse_audio_features\11_DR-100_0075_9_sentence_5.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,0,1,0,1,2,1
506,11_DR-100_0075_9_sentence_6,../muse_features/muse_audio_features\11_DR-100_0075_9_sentence_6.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,1,0,0,0,2,1
507,11_DR-100_0075_9_sentence_7,../muse_features/muse_audio_features\11_DR-100_0075_9_sentence_7.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,0,0,0,0,2,1
508,11_DR-100_0075_9_sentence_8,../muse_features/muse_audio_features\11_DR-100_0075_9_sentence_8.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,0,1,0,1,2,1
509,11_DR-100_0075_9_sentence_9,../muse_features/muse_audio_features\11_DR-100_0075_9_sentence_9.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,0,1,0,1,2,1
510,12_DR-100_0076_1_sentence_1,../muse_features/muse_audio_features\12_DR-100_0076_1_sentence_1.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,0,0,0,1,0,0
511,12_DR-100_0076_1_sentence_10,../muse_features/muse_audio_features\12_DR-100_0076_1_sentence_10.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,0,1,0,1,0,0
512,12_DR-100_0076_1_sentence_2,../muse_features/muse_audio_features\12_DR-100_0076_1_sentence_2.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,1,0,0,1,0,0
513,12_DR-100_0076_1_sentence_3,../muse_features/muse_audio_features\12_DR-100_0076_1_sentence_3.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,0,0,0,0,0,0
514,12_DR-100_0076_1_sentence_4,../muse_features/muse_audio_features\12_DR-100_0076_1_sentence_4.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,0,2,0,1,0,0
515,12_DR-100_0076_1_sentence_5,../muse_features/muse_audio_features\12_DR-100_0076_1_sentence_5.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,0,0,0,1,0,0
516,12_DR-100_0076_1_sentence_6,../muse_features/muse_audio_features\12_DR-100_0076_1_sentence_6.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,0,0,0,1,0,0
517,12_DR-100_0076_1_sentence_7,../muse_features/muse_audio_features\12_DR-100_0076_1_sentence_7.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,1,0,0,0,0,0
518,12_DR-100_0076_1_sentence_8,../muse_features/muse_audio_features\12_DR-100_0076_1_sentence_8.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,0,0,0,1,0,0
519,12_DR-100_0076_1_sentence_9,../muse_features/muse_audio_features\12_DR-100_0076_1_sentence_9.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,0,0,0,1,0,0
520,12_DR-100_0076_3_sentence_1,../muse_features/muse_audio_features\12_DR-100_0076_3_sentence_1.npy,../muse_features/muse_lexical_features\07_DR-100_0076_3.npy,0,2,0,2,2,2
521,12_DR-100_0076_3_sentence_2,../muse_features/muse_audio_features\12_DR-100_0076_3_sentence_2.npy,../muse_features/muse_lexical_features\07_DR-100_0076_3.npy,0,2,0,2,2,2
522,12_DR-100_0076_3_sentence_3,../muse_features/muse_audio_features\12_DR-100_0076_3_sentence_3.npy,../muse_features/muse_lexical_features\07_DR-100_0076_3.npy,0,2,1,2,2,2
523,12_DR-100_0076_3_sentence_4,../muse_features/muse_audio_features\12_DR-100_0076_3_sentence_4.npy,../muse_features/muse_lexical_features\07_DR-100_0076_3.npy,0,1,0,1,2,2
524,12_DR-100_0076_3_sentence_5,../muse_features/muse_audio_features\12_DR-100_0076_3_sentence_5.npy,../muse_features/muse_lexical_features\07_DR-100_0076_3.npy,0,2,1,2,2,2
525,12_DR-100_0076_3_sentence_6,../muse_features/muse_audio_features\12_DR-100_0076_3_sentence_6.npy,../muse_features/muse_lexical_features\07_DR-100_0076_3.npy,0,2,1,2,2,2
526,12_DR-100_0076_3_sentence_7,../muse_features/muse_audio_features\12_DR-100_0076_3_sentence_7.npy,../muse_features/muse_lexical_features\07_DR-100_0076_3.npy,1,2,1,2,2,2
527,12_DR-100_0076_5_sentence_1,../muse_features/muse_audio_features\12_DR-100_0076_5_sentence_1.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,0,0,0,0,2,2
528,12_DR-100_0076_5_sentence_2,../muse_features/muse_audio_features\12_DR-100_0076_5_sentence_2.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,0,2,0,1,2,2
529,12_DR-100_0076_5_sentence_3,../muse_features/muse_audio_features\12_DR-100_0076_5_sentence_3.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,0,1,0,1,2,2
530,12_DR-100_0076_5_sentence_4,../muse_features/muse_audio_features\12_DR-100_0076_5_sentence_4.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,1,1,1,1,2,2
531,12_DR-100_0076_5_sentence_5,../muse_features/muse_audio_features\12_DR-100_0076_5_sentence_5.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,0,1,1,1,2,2
532,12_DR-100_0076_5_sentence_6,../muse_features/muse_audio_features\12_DR-100_0076_5_sentence_6.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,0,1,0,1,2,2
533,12_DR-100_0076_5_sentence_7,../muse_features/muse_audio_features\12_DR-100_0076_5_sentence_7.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,0,2,1,1,2,2
534,12_DR-100_0076_5_sentence_8,../muse_features/muse_audio_features\12_DR-100_0076_5_sentence_8.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,0,1,0,1,2,2
535,12_DR-100_0076_5_sentence_9,../muse_features/muse_audio_features\12_DR-100_0076_5_sentence_9.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,0,1,0,1,2,2
536,12_DR-100_0076_7_sentence_1,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_1.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,1,1,1,1,2,2
537,12_DR-100_0076_7_sentence_10,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_10.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,2,0,1,1,2,2
538,12_DR-100_0076_7_sentence_11,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_11.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,1,0,1,1,2,2
539,12_DR-100_0076_7_sentence_12,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_12.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,1,1,1,1,2,2
540,12_DR-100_0076_7_sentence_13,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_13.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,1,0,1,1,2,2
541,12_DR-100_0076_7_sentence_14,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_14.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,1,1,1,2,2,2
542,12_DR-100_0076_7_sentence_2,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_2.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,0,1,1,1,2,2
543,12_DR-100_0076_7_sentence_3,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_3.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,0,2,0,2,2,2
544,12_DR-100_0076_7_sentence_4,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_4.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,0,0,0,1,2,2
545,12_DR-100_0076_7_sentence_5,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_5.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,1,1,0,1,2,2
546,12_DR-100_0076_7_sentence_6,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_6.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,2,0,2,2,2,2
547,12_DR-100_0076_7_sentence_7,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_7.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,0,1,0,1,2,2
548,12_DR-100_0076_7_sentence_8,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_8.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,0,1,0,1,2,2
549,12_DR-100_0076_7_sentence_9,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_9.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,0,2,0,2,2,2
550,12_DR-100_0076_9_sentence_1,../muse_features/muse_audio_features\12_DR-100_0076_9_sentence_1.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy,0,2,0,2,2,2
551,12_DR-100_0076_9_sentence_10,../muse_features/muse_audio_features\12_DR-100_0076_9_sentence_10.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy,1,1,1,1,2,2
552,12_DR-100_0076_9_sentence_11,../muse_features/muse_audio_features\12_DR-100_0076_9_sentence_11.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy,0,1,0,1,2,2
553,12_DR-100_0076_9_sentence_12,../muse_features/muse_audio_features\12_DR-100_0076_9_sentence_12.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy,0,2,0,2,2,2
554,12_DR-100_0076_9_sentence_2,../muse_features/muse_audio_features\12_DR-100_0076_9_sentence_2.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy,0,0,0,1,2,2
555,12_DR-100_0076_9_sentence_3,../muse_features/muse_audio_features\12_DR-100_0076_9_sentence_3.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy,0,1,0,1,2,2
556,12_DR-100_0076_9_sentence_4,../muse_features/muse_audio_features\12_DR-100_0076_9_sentence_4.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy,0,1,0,1,2,2
557,12_DR-100_0076_9_sentence_5,../muse_features/muse_audio_features\12_DR-100_0076_9_sentence_5.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy,1,2,0,1,2,2
558,12_DR-100_0076_9_sentence_6,../muse_features/muse_audio_features\12_DR-100_0076_9_sentence_6.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy,0,1,0,1,2,2
559,12_DR-100_0076_9_sentence_7,../muse_features/muse_audio_features\12_DR-100_0076_9_sentence_7.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy,1,2,0,2,2,2
560,12_DR-100_0076_9_sentence_8,../muse_features/muse_audio_features\12_DR-100_0076_9_sentence_8.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy,2,2,0,1,2,2
561,12_DR-100_0076_9_sentence_9,../muse_features/muse_audio_features\12_DR-100_0076_9_sentence_9.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy,0,2,0,1,2,2
562,13_DR-100_0080_1_sentence_1,../muse_features/muse_audio_features\13_DR-100_0080_1_sentence_1.npy,../muse_features/muse_lexical_features\13_DR-100_0080_1.npy,0,2,0,2,0,2
563,13_DR-100_0080_1_sentence_10,../muse_features/muse_audio_features\13_DR-100_0080_1_sentence_10.npy,../muse_features/muse_lexical_features\13_DR-100_0080_1.npy,0,1,0,1,0,2
564,13_DR-100_0080_1_sentence_11,../muse_features/muse_audio_features\13_DR-100_0080_1_sentence_11.npy,../muse_features/muse_lexical_features\13_DR-100_0080_1.npy,0,2,0,2,0,2
565,13_DR-100_0080_1_sentence_12,../muse_features/muse_audio_features\13_DR-100_0080_1_sentence_12.npy,../muse_features/muse_lexical_features\13_DR-100_0080_1.npy,0,2,0,2,0,2
566,13_DR-100_0080_1_sentence_2,../muse_features/muse_audio_features\13_DR-100_0080_1_sentence_2.npy,../muse_features/muse_lexical_features\13_DR-100_0080_1.npy,0,0,0,1,0,2
567,13_DR-100_0080_1_sentence_3,../muse_features/muse_audio_features\13_DR-100_0080_1_sentence_3.npy,../muse_features/muse_lexical_features\13_DR-100_0080_1.npy,0,2,0,2,0,2
568,13_DR-100_0080_1_sentence_4,../muse_features/muse_audio_features\13_DR-100_0080_1_sentence_4.npy,../muse_features/muse_lexical_features\13_DR-100_0080_1.npy,0,2,0,2,0,2
569,13_DR-100_0080_1_sentence_5,../muse_features/muse_audio_features\13_DR-100_0080_1_sentence_5.npy,../muse_features/muse_lexical_features\13_DR-100_0080_1.npy,0,2,0,2,0,2
570,13_DR-100_0080_1_sentence_6,../muse_features/muse_audio_features\13_DR-100_0080_1_sentence_6.npy,../muse_features/muse_lexical_features\13_DR-100_0080_1.npy,0,1,0,1,0,2
571,13_DR-100_0080_1_sentence_7,../muse_features/muse_audio_features\13_DR-100_0080_1_sentence_7.npy,../muse_features/muse_lexical_features\13_DR-100_0080_1.npy,0,2,0,2,0,2
572,13_DR-100_0080_1_sentence_8,../muse_features/muse_audio_features\13_DR-100_0080_1_sentence_8.npy,../muse_features/muse_lexical_features\13_DR-100_0080_1.npy,0,2,0,2,0,2
573,13_DR-100_0080_1_sentence_9,../muse_features/muse_audio_features\13_DR-100_0080_1_sentence_9.npy,../muse_features/muse_lexical_features\13_DR-100_0080_1.npy,0,2,0,2,0,2
574,13_DR-100_0080_3_sentence_1,../muse_features/muse_audio_features\13_DR-100_0080_3_sentence_1.npy,../muse_features/muse_lexical_features\13_DR-100_0080_3.npy,0,0,0,0,1,1
575,13_DR-100_0080_3_sentence_10,../muse_features/muse_audio_features\13_DR-100_0080_3_sentence_10.npy,../muse_features/muse_lexical_features\13_DR-100_0080_3.npy,0,1,0,0,1,1
576,13_DR-100_0080_3_sentence_11,../muse_features/muse_audio_features\13_DR-100_0080_3_sentence_11.npy,../muse_features/muse_lexical_features\13_DR-100_0080_3.npy,0,0,0,0,1,1
577,13_DR-100_0080_3_sentence_12,../muse_features/muse_audio_features\13_DR-100_0080_3_sentence_12.npy,../muse_features/muse_lexical_features\13_DR-100_0080_3.npy,1,1,0,1,1,1
578,13_DR-100_0080_3_sentence_13,../muse_features/muse_audio_features\13_DR-100_0080_3_sentence_13.npy,../muse_features/muse_lexical_features\13_DR-100_0080_3.npy,0,2,0,1,1,1
579,13_DR-100_0080_3_sentence_2,../muse_features/muse_audio_features\13_DR-100_0080_3_sentence_2.npy,../muse_features/muse_lexical_features\13_DR-100_0080_3.npy,0,1,0,1,1,1
580,13_DR-100_0080_3_sentence_3,../muse_features/muse_audio_features\13_DR-100_0080_3_sentence_3.npy,../muse_features/muse_lexical_features\13_DR-100_0080_3.npy,0,0,0,0,1,1
581,13_DR-100_0080_3_sentence_4,../muse_features/muse_audio_features\13_DR-100_0080_3_sentence_4.npy,../muse_features/muse_lexical_features\13_DR-100_0080_3.npy,0,1,0,0,1,1
582,13_DR-100_0080_3_sentence_5,../muse_features/muse_audio_features\13_DR-100_0080_3_sentence_5.npy,../muse_features/muse_lexical_features\13_DR-100_0080_3.npy,0,0,0,0,1,1
583,13_DR-100_0080_3_sentence_6,../muse_features/muse_audio_features\13_DR-100_0080_3_sentence_6.npy,../muse_features/muse_lexical_features\13_DR-100_0080_3.npy,0,1,0,1,1,1
584,13_DR-100_0080_3_sentence_7,../muse_features/muse_audio_features\13_DR-100_0080_3_sentence_7.npy,../muse_features/muse_lexical_features\13_DR-100_0080_3.npy,0,1,0,1,1,1
585,13_DR-100_0080_3_sentence_8,../muse_features/muse_audio_features\13_DR-100_0080_3_sentence_8.npy,../muse_features/muse_lexical_features\13_DR-100_0080_3.npy,0,0,0,0,1,1
586,13_DR-100_0080_3_sentence_9,../muse_features/muse_audio_features\13_DR-100_0080_3_sentence_9.npy,../muse_features/muse_lexical_features\13_DR-100_0080_3.npy,0,0,0,0,1,1
587,13_DR-100_0080_5_sentence_1,../muse_features/muse_audio_features\13_DR-100_0080_5_sentence_1.npy,../muse_features/muse_lexical_features\13_DR-100_0080_5.npy,0,2,0,2,0,2
588,13_DR-100_0080_5_sentence_10,../muse_features/muse_audio_features\13_DR-100_0080_5_sentence_10.npy,../muse_features/muse_lexical_features\13_DR-100_0080_5.npy,0,1,0,1,0,2
589,13_DR-100_0080_5_sentence_2,../muse_features/muse_audio_features\13_DR-100_0080_5_sentence_2.npy,../muse_features/muse_lexical_features\13_DR-100_0080_5.npy,0,1,0,1,0,2
590,13_DR-100_0080_5_sentence_3,../muse_features/muse_audio_features\13_DR-100_0080_5_sentence_3.npy,../muse_features/muse_lexical_features\13_DR-100_0080_5.npy,0,2,0,2,0,2
