,file_name_list,audio_features,lexical_features
580,07_DR-100_0076_7_sentence_6,../muse_features/muse_audio_features\07_DR-100_0076_7_sentence_6.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy
581,07_DR-100_0076_7_sentence_7,../muse_features/muse_audio_features\07_DR-100_0076_7_sentence_7.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy
582,07_DR-100_0076_7_sentence_8,../muse_features/muse_audio_features\07_DR-100_0076_7_sentence_8.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy
583,07_DR-100_0076_7_sentence_9,../muse_features/muse_audio_features\07_DR-100_0076_7_sentence_9.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy
584,07_DR-100_0076_9_sentence_1,../muse_features/muse_audio_features\07_DR-100_0076_9_sentence_1.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy
585,07_DR-100_0076_9_sentence_10,../muse_features/muse_audio_features\07_DR-100_0076_9_sentence_10.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy
586,07_DR-100_0076_9_sentence_2,../muse_features/muse_audio_features\07_DR-100_0076_9_sentence_2.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy
587,07_DR-100_0076_9_sentence_3,../muse_features/muse_audio_features\07_DR-100_0076_9_sentence_3.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy
588,07_DR-100_0076_9_sentence_4,../muse_features/muse_audio_features\07_DR-100_0076_9_sentence_4.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy
589,07_DR-100_0076_9_sentence_5,../muse_features/muse_audio_features\07_DR-100_0076_9_sentence_5.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy
590,07_DR-100_0076_9_sentence_6,../muse_features/muse_audio_features\07_DR-100_0076_9_sentence_6.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy
591,07_DR-100_0076_9_sentence_7,../muse_features/muse_audio_features\07_DR-100_0076_9_sentence_7.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy
592,07_DR-100_0076_9_sentence_8,../muse_features/muse_audio_features\07_DR-100_0076_9_sentence_8.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy
593,07_DR-100_0076_9_sentence_9,../muse_features/muse_audio_features\07_DR-100_0076_9_sentence_9.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy
594,07_DR-100_0092_1_sentence_10_ns,../muse_features/muse_audio_features\07_DR-100_0092_1_sentence_10_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_1.npy
595,07_DR-100_0092_1_sentence_11_ns,../muse_features/muse_audio_features\07_DR-100_0092_1_sentence_11_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_1.npy
596,07_DR-100_0092_1_sentence_12_ns,../muse_features/muse_audio_features\07_DR-100_0092_1_sentence_12_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_1.npy
597,07_DR-100_0092_1_sentence_1_ns,../muse_features/muse_audio_features\07_DR-100_0092_1_sentence_1_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_1.npy
598,07_DR-100_0092_1_sentence_2_ns,../muse_features/muse_audio_features\07_DR-100_0092_1_sentence_2_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_1.npy
599,07_DR-100_0092_1_sentence_3_ns,../muse_features/muse_audio_features\07_DR-100_0092_1_sentence_3_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_1.npy
600,07_DR-100_0092_1_sentence_4_ns,../muse_features/muse_audio_features\07_DR-100_0092_1_sentence_4_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_1.npy
601,07_DR-100_0092_1_sentence_5_ns,../muse_features/muse_audio_features\07_DR-100_0092_1_sentence_5_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_1.npy
602,07_DR-100_0092_1_sentence_6_ns,../muse_features/muse_audio_features\07_DR-100_0092_1_sentence_6_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_1.npy
603,07_DR-100_0092_1_sentence_7_ns,../muse_features/muse_audio_features\07_DR-100_0092_1_sentence_7_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_1.npy
604,07_DR-100_0092_1_sentence_8_ns,../muse_features/muse_audio_features\07_DR-100_0092_1_sentence_8_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_1.npy
605,07_DR-100_0092_1_sentence_9_ns,../muse_features/muse_audio_features\07_DR-100_0092_1_sentence_9_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_1.npy
606,07_DR-100_0092_3_sentence_1_ns,../muse_features/muse_audio_features\07_DR-100_0092_3_sentence_1_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_3.npy
607,07_DR-100_0092_3_sentence_2_ns,../muse_features/muse_audio_features\07_DR-100_0092_3_sentence_2_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_3.npy
608,07_DR-100_0092_3_sentence_3_ns,../muse_features/muse_audio_features\07_DR-100_0092_3_sentence_3_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_3.npy
609,07_DR-100_0092_3_sentence_4_ns,../muse_features/muse_audio_features\07_DR-100_0092_3_sentence_4_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_3.npy
610,07_DR-100_0092_3_sentence_5_ns,../muse_features/muse_audio_features\07_DR-100_0092_3_sentence_5_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_3.npy
611,07_DR-100_0092_3_sentence_6_ns,../muse_features/muse_audio_features\07_DR-100_0092_3_sentence_6_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_3.npy
612,07_DR-100_0092_3_sentence_7_ns,../muse_features/muse_audio_features\07_DR-100_0092_3_sentence_7_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_3.npy
613,07_DR-100_0092_3_sentence_8_ns,../muse_features/muse_audio_features\07_DR-100_0092_3_sentence_8_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_3.npy
614,07_DR-100_0092_5_sentence_10_ns,../muse_features/muse_audio_features\07_DR-100_0092_5_sentence_10_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_5.npy
615,07_DR-100_0092_5_sentence_11_ns,../muse_features/muse_audio_features\07_DR-100_0092_5_sentence_11_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_5.npy
616,07_DR-100_0092_5_sentence_12_ns,../muse_features/muse_audio_features\07_DR-100_0092_5_sentence_12_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_5.npy
617,07_DR-100_0092_5_sentence_1_ns,../muse_features/muse_audio_features\07_DR-100_0092_5_sentence_1_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_5.npy
618,07_DR-100_0092_5_sentence_2_ns,../muse_features/muse_audio_features\07_DR-100_0092_5_sentence_2_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_5.npy
619,07_DR-100_0092_5_sentence_3_ns,../muse_features/muse_audio_features\07_DR-100_0092_5_sentence_3_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_5.npy
620,07_DR-100_0092_5_sentence_4_ns,../muse_features/muse_audio_features\07_DR-100_0092_5_sentence_4_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_5.npy
621,07_DR-100_0092_5_sentence_5_ns,../muse_features/muse_audio_features\07_DR-100_0092_5_sentence_5_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_5.npy
622,07_DR-100_0092_5_sentence_6_ns,../muse_features/muse_audio_features\07_DR-100_0092_5_sentence_6_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_5.npy
623,07_DR-100_0092_5_sentence_7_ns,../muse_features/muse_audio_features\07_DR-100_0092_5_sentence_7_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_5.npy
624,07_DR-100_0092_5_sentence_8_ns,../muse_features/muse_audio_features\07_DR-100_0092_5_sentence_8_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_5.npy
625,07_DR-100_0092_5_sentence_9_ns,../muse_features/muse_audio_features\07_DR-100_0092_5_sentence_9_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_5.npy
626,07_DR-100_0092_7_sentence_1_ns,../muse_features/muse_audio_features\07_DR-100_0092_7_sentence_1_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_7.npy
627,07_DR-100_0092_7_sentence_2_ns,../muse_features/muse_audio_features\07_DR-100_0092_7_sentence_2_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_7.npy
628,07_DR-100_0092_7_sentence_3_ns,../muse_features/muse_audio_features\07_DR-100_0092_7_sentence_3_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_7.npy
629,07_DR-100_0092_7_sentence_4_ns,../muse_features/muse_audio_features\07_DR-100_0092_7_sentence_4_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_7.npy
630,07_DR-100_0092_7_sentence_5_ns,../muse_features/muse_audio_features\07_DR-100_0092_7_sentence_5_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_7.npy
631,07_DR-100_0092_7_sentence_6_ns,../muse_features/muse_audio_features\07_DR-100_0092_7_sentence_6_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_7.npy
632,07_DR-100_0092_7_sentence_7_ns,../muse_features/muse_audio_features\07_DR-100_0092_7_sentence_7_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_7.npy
633,07_DR-100_0092_7_sentence_8_ns,../muse_features/muse_audio_features\07_DR-100_0092_7_sentence_8_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_7.npy
634,07_DR-100_0092_7_sentence_9_ns,../muse_features/muse_audio_features\07_DR-100_0092_7_sentence_9_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_7.npy
635,07_DR-100_0092_9_sentence_1_ns,../muse_features/muse_audio_features\07_DR-100_0092_9_sentence_1_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_9.npy
636,07_DR-100_0092_9_sentence_2_ns,../muse_features/muse_audio_features\07_DR-100_0092_9_sentence_2_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_9.npy
637,07_DR-100_0092_9_sentence_3_ns,../muse_features/muse_audio_features\07_DR-100_0092_9_sentence_3_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_9.npy
638,07_DR-100_0092_9_sentence_4_ns,../muse_features/muse_audio_features\07_DR-100_0092_9_sentence_4_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_9.npy
639,07_DR-100_0092_9_sentence_5_ns,../muse_features/muse_audio_features\07_DR-100_0092_9_sentence_5_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_9.npy
640,07_DR-100_0092_9_sentence_6_ns,../muse_features/muse_audio_features\07_DR-100_0092_9_sentence_6_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_9.npy
641,07_DR-100_0092_9_sentence_7_ns,../muse_features/muse_audio_features\07_DR-100_0092_9_sentence_7_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_9.npy
642,07_DR-100_0092_9_sentence_8_ns,../muse_features/muse_audio_features\07_DR-100_0092_9_sentence_8_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_9.npy
643,07_DR-100_0092_9_sentence_9_ns,../muse_features/muse_audio_features\07_DR-100_0092_9_sentence_9_ns.npy,../muse_features/muse_lexical_features\02_DR-100_0092_9.npy
644,08_DR-100_0077_1_sentence_1,../muse_features/muse_audio_features\08_DR-100_0077_1_sentence_1.npy,../muse_features/muse_lexical_features\08_DR-100_0077_1.npy
645,08_DR-100_0077_1_sentence_10,../muse_features/muse_audio_features\08_DR-100_0077_1_sentence_10.npy,../muse_features/muse_lexical_features\08_DR-100_0077_1.npy
646,08_DR-100_0077_1_sentence_11,../muse_features/muse_audio_features\08_DR-100_0077_1_sentence_11.npy,../muse_features/muse_lexical_features\08_DR-100_0077_1.npy
647,08_DR-100_0077_1_sentence_12,../muse_features/muse_audio_features\08_DR-100_0077_1_sentence_12.npy,../muse_features/muse_lexical_features\08_DR-100_0077_1.npy
648,08_DR-100_0077_1_sentence_13,../muse_features/muse_audio_features\08_DR-100_0077_1_sentence_13.npy,../muse_features/muse_lexical_features\08_DR-100_0077_1.npy
649,08_DR-100_0077_1_sentence_2,../muse_features/muse_audio_features\08_DR-100_0077_1_sentence_2.npy,../muse_features/muse_lexical_features\08_DR-100_0077_1.npy
650,08_DR-100_0077_1_sentence_3,../muse_features/muse_audio_features\08_DR-100_0077_1_sentence_3.npy,../muse_features/muse_lexical_features\08_DR-100_0077_1.npy
651,08_DR-100_0077_1_sentence_4,../muse_features/muse_audio_features\08_DR-100_0077_1_sentence_4.npy,../muse_features/muse_lexical_features\08_DR-100_0077_1.npy
652,08_DR-100_0077_1_sentence_5,../muse_features/muse_audio_features\08_DR-100_0077_1_sentence_5.npy,../muse_features/muse_lexical_features\08_DR-100_0077_1.npy
653,08_DR-100_0077_1_sentence_6,../muse_features/muse_audio_features\08_DR-100_0077_1_sentence_6.npy,../muse_features/muse_lexical_features\08_DR-100_0077_1.npy
654,08_DR-100_0077_1_sentence_7,../muse_features/muse_audio_features\08_DR-100_0077_1_sentence_7.npy,../muse_features/muse_lexical_features\08_DR-100_0077_1.npy
655,08_DR-100_0077_1_sentence_8,../muse_features/muse_audio_features\08_DR-100_0077_1_sentence_8.npy,../muse_features/muse_lexical_features\08_DR-100_0077_1.npy
656,08_DR-100_0077_1_sentence_9,../muse_features/muse_audio_features\08_DR-100_0077_1_sentence_9.npy,../muse_features/muse_lexical_features\08_DR-100_0077_1.npy
657,08_DR-100_0077_3_sentence_1,../muse_features/muse_audio_features\08_DR-100_0077_3_sentence_1.npy,../muse_features/muse_lexical_features\08_DR-100_0077_3.npy
658,08_DR-100_0077_3_sentence_2,../muse_features/muse_audio_features\08_DR-100_0077_3_sentence_2.npy,../muse_features/muse_lexical_features\08_DR-100_0077_3.npy
659,08_DR-100_0077_3_sentence_3,../muse_features/muse_audio_features\08_DR-100_0077_3_sentence_3.npy,../muse_features/muse_lexical_features\08_DR-100_0077_3.npy
660,08_DR-100_0077_3_sentence_4,../muse_features/muse_audio_features\08_DR-100_0077_3_sentence_4.npy,../muse_features/muse_lexical_features\08_DR-100_0077_3.npy
661,08_DR-100_0077_3_sentence_5,../muse_features/muse_audio_features\08_DR-100_0077_3_sentence_5.npy,../muse_features/muse_lexical_features\08_DR-100_0077_3.npy
662,08_DR-100_0077_3_sentence_6,../muse_features/muse_audio_features\08_DR-100_0077_3_sentence_6.npy,../muse_features/muse_lexical_features\08_DR-100_0077_3.npy
663,08_DR-100_0077_3_sentence_7,../muse_features/muse_audio_features\08_DR-100_0077_3_sentence_7.npy,../muse_features/muse_lexical_features\08_DR-100_0077_3.npy
664,08_DR-100_0077_5_sentence_1,../muse_features/muse_audio_features\08_DR-100_0077_5_sentence_1.npy,../muse_features/muse_lexical_features\08_DR-100_0077_5.npy
665,08_DR-100_0077_5_sentence_10,../muse_features/muse_audio_features\08_DR-100_0077_5_sentence_10.npy,../muse_features/muse_lexical_features\08_DR-100_0077_5.npy
666,08_DR-100_0077_5_sentence_2,../muse_features/muse_audio_features\08_DR-100_0077_5_sentence_2.npy,../muse_features/muse_lexical_features\08_DR-100_0077_5.npy
667,08_DR-100_0077_5_sentence_3,../muse_features/muse_audio_features\08_DR-100_0077_5_sentence_3.npy,../muse_features/muse_lexical_features\08_DR-100_0077_5.npy
668,08_DR-100_0077_5_sentence_4,../muse_features/muse_audio_features\08_DR-100_0077_5_sentence_4.npy,../muse_features/muse_lexical_features\08_DR-100_0077_5.npy
669,08_DR-100_0077_5_sentence_5,../muse_features/muse_audio_features\08_DR-100_0077_5_sentence_5.npy,../muse_features/muse_lexical_features\08_DR-100_0077_5.npy
670,08_DR-100_0077_5_sentence_6,../muse_features/muse_audio_features\08_DR-100_0077_5_sentence_6.npy,../muse_features/muse_lexical_features\08_DR-100_0077_5.npy
671,08_DR-100_0077_5_sentence_7,../muse_features/muse_audio_features\08_DR-100_0077_5_sentence_7.npy,../muse_features/muse_lexical_features\08_DR-100_0077_5.npy
672,08_DR-100_0077_5_sentence_8,../muse_features/muse_audio_features\08_DR-100_0077_5_sentence_8.npy,../muse_features/muse_lexical_features\08_DR-100_0077_5.npy
673,08_DR-100_0077_5_sentence_9,../muse_features/muse_audio_features\08_DR-100_0077_5_sentence_9.npy,../muse_features/muse_lexical_features\08_DR-100_0077_5.npy
674,08_DR-100_0077_7_sentence_1,../muse_features/muse_audio_features\08_DR-100_0077_7_sentence_1.npy,../muse_features/muse_lexical_features\08_DR-100_0077_7.npy
675,08_DR-100_0077_7_sentence_2,../muse_features/muse_audio_features\08_DR-100_0077_7_sentence_2.npy,../muse_features/muse_lexical_features\08_DR-100_0077_7.npy
676,08_DR-100_0077_7_sentence_3,../muse_features/muse_audio_features\08_DR-100_0077_7_sentence_3.npy,../muse_features/muse_lexical_features\08_DR-100_0077_7.npy
677,08_DR-100_0077_7_sentence_4,../muse_features/muse_audio_features\08_DR-100_0077_7_sentence_4.npy,../muse_features/muse_lexical_features\08_DR-100_0077_7.npy
678,08_DR-100_0077_7_sentence_5,../muse_features/muse_audio_features\08_DR-100_0077_7_sentence_5.npy,../muse_features/muse_lexical_features\08_DR-100_0077_7.npy
679,08_DR-100_0077_7_sentence_6,../muse_features/muse_audio_features\08_DR-100_0077_7_sentence_6.npy,../muse_features/muse_lexical_features\08_DR-100_0077_7.npy
680,08_DR-100_0077_7_sentence_7,../muse_features/muse_audio_features\08_DR-100_0077_7_sentence_7.npy,../muse_features/muse_lexical_features\08_DR-100_0077_7.npy
681,08_DR-100_0077_7_sentence_8,../muse_features/muse_audio_features\08_DR-100_0077_7_sentence_8.npy,../muse_features/muse_lexical_features\08_DR-100_0077_7.npy
682,08_DR-100_0077_9_sentence_1,../muse_features/muse_audio_features\08_DR-100_0077_9_sentence_1.npy,../muse_features/muse_lexical_features\08_DR-100_0077_9.npy
683,08_DR-100_0077_9_sentence_2,../muse_features/muse_audio_features\08_DR-100_0077_9_sentence_2.npy,../muse_features/muse_lexical_features\08_DR-100_0077_9.npy
684,08_DR-100_0077_9_sentence_3,../muse_features/muse_audio_features\08_DR-100_0077_9_sentence_3.npy,../muse_features/muse_lexical_features\08_DR-100_0077_9.npy
685,08_DR-100_0077_9_sentence_4,../muse_features/muse_audio_features\08_DR-100_0077_9_sentence_4.npy,../muse_features/muse_lexical_features\08_DR-100_0077_9.npy
686,08_DR-100_0077_9_sentence_5,../muse_features/muse_audio_features\08_DR-100_0077_9_sentence_5.npy,../muse_features/muse_lexical_features\08_DR-100_0077_9.npy
687,08_DR-100_0077_9_sentence_6,../muse_features/muse_audio_features\08_DR-100_0077_9_sentence_6.npy,../muse_features/muse_lexical_features\08_DR-100_0077_9.npy
688,08_DR-100_0077_9_sentence_7,../muse_features/muse_audio_features\08_DR-100_0077_9_sentence_7.npy,../muse_features/muse_lexical_features\08_DR-100_0077_9.npy
689,08_DR-100_0077_9_sentence_8,../muse_features/muse_audio_features\08_DR-100_0077_9_sentence_8.npy,../muse_features/muse_lexical_features\08_DR-100_0077_9.npy
690,08_DR-100_0077_9_sentence_9,../muse_features/muse_audio_features\08_DR-100_0077_9_sentence_9.npy,../muse_features/muse_lexical_features\08_DR-100_0077_9.npy
691,08_DR-100_0090_1_sentence_1_ns,../muse_features/muse_audio_features\08_DR-100_0090_1_sentence_1_ns.npy,../muse_features/muse_lexical_features\08_DR-100_0090_1.npy
692,08_DR-100_0090_1_sentence_2_ns,../muse_features/muse_audio_features\08_DR-100_0090_1_sentence_2_ns.npy,../muse_features/muse_lexical_features\08_DR-100_0090_1.npy
693,08_DR-100_0090_1_sentence_3_ns,../muse_features/muse_audio_features\08_DR-100_0090_1_sentence_3_ns.npy,../muse_features/muse_lexical_features\08_DR-100_0090_1.npy
694,08_DR-100_0090_1_sentence_4_ns,../muse_features/muse_audio_features\08_DR-100_0090_1_sentence_4_ns.npy,../muse_features/muse_lexical_features\08_DR-100_0090_1.npy
695,08_DR-100_0090_1_sentence_5_ns,../muse_features/muse_audio_features\08_DR-100_0090_1_sentence_5_ns.npy,../muse_features/muse_lexical_features\08_DR-100_0090_1.npy
