file_name_list,audio_features,lexical_features,activation_mean,valence_mean,c_activation_mean,c_valence_mean,s_activation,s_valence
10_DR-100_0074_7_sentence_2,../muse_features/muse_audio_features\10_DR-100_0074_7_sentence_2.npy,../muse_features/muse_lexical_features\10_DR-100_0074_7.npy,0,0,0,0,2,0
10_DR-100_0074_7_sentence_3,../muse_features/muse_audio_features\10_DR-100_0074_7_sentence_3.npy,../muse_features/muse_lexical_features\10_DR-100_0074_7.npy,1,0,1,0,2,0
10_DR-100_0074_7_sentence_4,../muse_features/muse_audio_features\10_DR-100_0074_7_sentence_4.npy,../muse_features/muse_lexical_features\10_DR-100_0074_7.npy,0,0,0,0,2,0
10_DR-100_0074_7_sentence_5,../muse_features/muse_audio_features\10_DR-100_0074_7_sentence_5.npy,../muse_features/muse_lexical_features\10_DR-100_0074_7.npy,1,0,1,0,2,0
10_DR-100_0074_7_sentence_6,../muse_features/muse_audio_features\10_DR-100_0074_7_sentence_6.npy,../muse_features/muse_lexical_features\10_DR-100_0074_7.npy,0,2,0,1,2,0
10_DR-100_0074_7_sentence_7,../muse_features/muse_audio_features\10_DR-100_0074_7_sentence_7.npy,../muse_features/muse_lexical_features\10_DR-100_0074_7.npy,0,0,0,0,2,0
10_DR-100_0074_7_sentence_8,../muse_features/muse_audio_features\10_DR-100_0074_7_sentence_8.npy,../muse_features/muse_lexical_features\10_DR-100_0074_7.npy,0,0,0,0,2,0
10_DR-100_0074_7_sentence_9,../muse_features/muse_audio_features\10_DR-100_0074_7_sentence_9.npy,../muse_features/muse_lexical_features\10_DR-100_0074_7.npy,0,1,0,0,2,0
10_DR-100_0074_9_sentence_1,../muse_features/muse_audio_features\10_DR-100_0074_9_sentence_1.npy,../muse_features/muse_lexical_features\10_DR-100_0074_9.npy,0,1,0,1,2,2
10_DR-100_0074_9_sentence_10,../muse_features/muse_audio_features\10_DR-100_0074_9_sentence_10.npy,../muse_features/muse_lexical_features\10_DR-100_0074_9.npy,0,2,0,2,2,2
10_DR-100_0074_9_sentence_11,../muse_features/muse_audio_features\10_DR-100_0074_9_sentence_11.npy,../muse_features/muse_lexical_features\10_DR-100_0074_9.npy,0,2,0,2,2,2
10_DR-100_0074_9_sentence_12,../muse_features/muse_audio_features\10_DR-100_0074_9_sentence_12.npy,../muse_features/muse_lexical_features\10_DR-100_0074_9.npy,0,2,0,2,2,2
10_DR-100_0074_9_sentence_13,../muse_features/muse_audio_features\10_DR-100_0074_9_sentence_13.npy,../muse_features/muse_lexical_features\10_DR-100_0074_9.npy,0,2,0,2,2,2
10_DR-100_0074_9_sentence_2,../muse_features/muse_audio_features\10_DR-100_0074_9_sentence_2.npy,../muse_features/muse_lexical_features\10_DR-100_0074_9.npy,0,1,0,1,2,2
10_DR-100_0074_9_sentence_3,../muse_features/muse_audio_features\10_DR-100_0074_9_sentence_3.npy,../muse_features/muse_lexical_features\10_DR-100_0074_9.npy,0,2,0,2,2,2
10_DR-100_0074_9_sentence_4,../muse_features/muse_audio_features\10_DR-100_0074_9_sentence_4.npy,../muse_features/muse_lexical_features\10_DR-100_0074_9.npy,1,2,0,2,2,2
10_DR-100_0074_9_sentence_5,../muse_features/muse_audio_features\10_DR-100_0074_9_sentence_5.npy,../muse_features/muse_lexical_features\10_DR-100_0074_9.npy,0,2,0,2,2,2
10_DR-100_0074_9_sentence_6,../muse_features/muse_audio_features\10_DR-100_0074_9_sentence_6.npy,../muse_features/muse_lexical_features\10_DR-100_0074_9.npy,0,2,0,1,2,2
10_DR-100_0074_9_sentence_7,../muse_features/muse_audio_features\10_DR-100_0074_9_sentence_7.npy,../muse_features/muse_lexical_features\10_DR-100_0074_9.npy,0,1,0,1,2,2
10_DR-100_0074_9_sentence_8,../muse_features/muse_audio_features\10_DR-100_0074_9_sentence_8.npy,../muse_features/muse_lexical_features\10_DR-100_0074_9.npy,0,2,0,2,2,2
10_DR-100_0074_9_sentence_9,../muse_features/muse_audio_features\10_DR-100_0074_9_sentence_9.npy,../muse_features/muse_lexical_features\10_DR-100_0074_9.npy,0,2,0,2,2,2
11_DR-100_0075_1_sentence_1,../muse_features/muse_audio_features\11_DR-100_0075_1_sentence_1.npy,../muse_features/muse_lexical_features\04_DR-100_0075_1.npy,0,1,0,1,2,2
11_DR-100_0075_1_sentence_10,../muse_features/muse_audio_features\11_DR-100_0075_1_sentence_10.npy,../muse_features/muse_lexical_features\04_DR-100_0075_1.npy,0,1,0,1,2,2
11_DR-100_0075_1_sentence_2,../muse_features/muse_audio_features\11_DR-100_0075_1_sentence_2.npy,../muse_features/muse_lexical_features\04_DR-100_0075_1.npy,0,0,0,0,2,2
11_DR-100_0075_1_sentence_3,../muse_features/muse_audio_features\11_DR-100_0075_1_sentence_3.npy,../muse_features/muse_lexical_features\04_DR-100_0075_1.npy,0,1,0,1,2,2
11_DR-100_0075_1_sentence_4,../muse_features/muse_audio_features\11_DR-100_0075_1_sentence_4.npy,../muse_features/muse_lexical_features\04_DR-100_0075_1.npy,0,0,0,0,2,2
11_DR-100_0075_1_sentence_5,../muse_features/muse_audio_features\11_DR-100_0075_1_sentence_5.npy,../muse_features/muse_lexical_features\04_DR-100_0075_1.npy,0,2,0,1,2,2
11_DR-100_0075_1_sentence_6,../muse_features/muse_audio_features\11_DR-100_0075_1_sentence_6.npy,../muse_features/muse_lexical_features\04_DR-100_0075_1.npy,0,1,0,1,2,2
11_DR-100_0075_1_sentence_7,../muse_features/muse_audio_features\11_DR-100_0075_1_sentence_7.npy,../muse_features/muse_lexical_features\04_DR-100_0075_1.npy,0,1,0,1,2,2
11_DR-100_0075_1_sentence_8,../muse_features/muse_audio_features\11_DR-100_0075_1_sentence_8.npy,../muse_features/muse_lexical_features\04_DR-100_0075_1.npy,0,1,0,1,2,2
11_DR-100_0075_1_sentence_9,../muse_features/muse_audio_features\11_DR-100_0075_1_sentence_9.npy,../muse_features/muse_lexical_features\04_DR-100_0075_1.npy,0,2,0,2,2,2
11_DR-100_0075_3_sentence_1,../muse_features/muse_audio_features\11_DR-100_0075_3_sentence_1.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,0,0,0,0,2,1
11_DR-100_0075_3_sentence_2,../muse_features/muse_audio_features\11_DR-100_0075_3_sentence_2.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,0,1,0,1,2,1
11_DR-100_0075_3_sentence_3,../muse_features/muse_audio_features\11_DR-100_0075_3_sentence_3.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,0,1,0,1,2,1
11_DR-100_0075_3_sentence_4,../muse_features/muse_audio_features\11_DR-100_0075_3_sentence_4.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,0,1,0,1,2,1
11_DR-100_0075_3_sentence_5,../muse_features/muse_audio_features\11_DR-100_0075_3_sentence_5.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,0,1,0,1,2,1
11_DR-100_0075_3_sentence_6,../muse_features/muse_audio_features\11_DR-100_0075_3_sentence_6.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,0,2,0,1,2,1
11_DR-100_0075_3_sentence_7,../muse_features/muse_audio_features\11_DR-100_0075_3_sentence_7.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,1,1,0,2,2,1
11_DR-100_0075_3_sentence_8,../muse_features/muse_audio_features\11_DR-100_0075_3_sentence_8.npy,../muse_features/muse_lexical_features\04_DR-100_0075_3.npy,0,0,0,1,2,1
11_DR-100_0075_5_sentence_1,../muse_features/muse_audio_features\11_DR-100_0075_5_sentence_1.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,0,1,0,1,2,0
11_DR-100_0075_5_sentence_10,../muse_features/muse_audio_features\11_DR-100_0075_5_sentence_10.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,0,0,0,0,2,0
11_DR-100_0075_5_sentence_2,../muse_features/muse_audio_features\11_DR-100_0075_5_sentence_2.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,0,0,0,0,2,0
11_DR-100_0075_5_sentence_3,../muse_features/muse_audio_features\11_DR-100_0075_5_sentence_3.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,1,1,0,1,2,0
11_DR-100_0075_5_sentence_4,../muse_features/muse_audio_features\11_DR-100_0075_5_sentence_4.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,0,0,0,0,2,0
11_DR-100_0075_5_sentence_5,../muse_features/muse_audio_features\11_DR-100_0075_5_sentence_5.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,0,1,0,0,2,0
11_DR-100_0075_5_sentence_6,../muse_features/muse_audio_features\11_DR-100_0075_5_sentence_6.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,1,0,0,0,2,0
11_DR-100_0075_5_sentence_7,../muse_features/muse_audio_features\11_DR-100_0075_5_sentence_7.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,1,1,0,0,2,0
11_DR-100_0075_5_sentence_8,../muse_features/muse_audio_features\11_DR-100_0075_5_sentence_8.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,2,0,0,0,2,0
11_DR-100_0075_5_sentence_9,../muse_features/muse_audio_features\11_DR-100_0075_5_sentence_9.npy,../muse_features/muse_lexical_features\04_DR-100_0075_5.npy,0,0,0,0,2,0
11_DR-100_0075_7_sentence_1,../muse_features/muse_audio_features\11_DR-100_0075_7_sentence_1.npy,../muse_features/muse_lexical_features\04_DR-100_0075_7.npy,1,2,1,1,2,2
11_DR-100_0075_7_sentence_2,../muse_features/muse_audio_features\11_DR-100_0075_7_sentence_2.npy,../muse_features/muse_lexical_features\04_DR-100_0075_7.npy,0,1,1,1,2,2
11_DR-100_0075_7_sentence_3,../muse_features/muse_audio_features\11_DR-100_0075_7_sentence_3.npy,../muse_features/muse_lexical_features\04_DR-100_0075_7.npy,0,1,0,0,2,2
11_DR-100_0075_7_sentence_4,../muse_features/muse_audio_features\11_DR-100_0075_7_sentence_4.npy,../muse_features/muse_lexical_features\04_DR-100_0075_7.npy,0,2,0,1,2,2
11_DR-100_0075_7_sentence_5,../muse_features/muse_audio_features\11_DR-100_0075_7_sentence_5.npy,../muse_features/muse_lexical_features\04_DR-100_0075_7.npy,1,1,0,0,2,2
11_DR-100_0075_7_sentence_6,../muse_features/muse_audio_features\11_DR-100_0075_7_sentence_6.npy,../muse_features/muse_lexical_features\04_DR-100_0075_7.npy,0,2,0,1,2,2
11_DR-100_0075_7_sentence_7,../muse_features/muse_audio_features\11_DR-100_0075_7_sentence_7.npy,../muse_features/muse_lexical_features\04_DR-100_0075_7.npy,0,2,0,2,2,2
11_DR-100_0075_7_sentence_8,../muse_features/muse_audio_features\11_DR-100_0075_7_sentence_8.npy,../muse_features/muse_lexical_features\04_DR-100_0075_7.npy,0,2,0,2,2,2
11_DR-100_0075_9_sentence_1,../muse_features/muse_audio_features\11_DR-100_0075_9_sentence_1.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,0,1,0,1,2,1
11_DR-100_0075_9_sentence_2,../muse_features/muse_audio_features\11_DR-100_0075_9_sentence_2.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,0,1,0,0,2,1
11_DR-100_0075_9_sentence_3,../muse_features/muse_audio_features\11_DR-100_0075_9_sentence_3.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,0,2,0,1,2,1
11_DR-100_0075_9_sentence_4,../muse_features/muse_audio_features\11_DR-100_0075_9_sentence_4.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,1,0,0,1,2,1
11_DR-100_0075_9_sentence_5,../muse_features/muse_audio_features\11_DR-100_0075_9_sentence_5.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,0,1,0,1,2,1
11_DR-100_0075_9_sentence_6,../muse_features/muse_audio_features\11_DR-100_0075_9_sentence_6.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,1,0,0,0,2,1
11_DR-100_0075_9_sentence_7,../muse_features/muse_audio_features\11_DR-100_0075_9_sentence_7.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,0,0,0,0,2,1
11_DR-100_0075_9_sentence_8,../muse_features/muse_audio_features\11_DR-100_0075_9_sentence_8.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,0,1,0,1,2,1
11_DR-100_0075_9_sentence_9,../muse_features/muse_audio_features\11_DR-100_0075_9_sentence_9.npy,../muse_features/muse_lexical_features\04_DR-100_0075_9.npy,0,1,0,1,2,1
12_DR-100_0076_1_sentence_1,../muse_features/muse_audio_features\12_DR-100_0076_1_sentence_1.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,0,0,0,1,0,0
12_DR-100_0076_1_sentence_10,../muse_features/muse_audio_features\12_DR-100_0076_1_sentence_10.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,0,1,0,1,0,0
12_DR-100_0076_1_sentence_2,../muse_features/muse_audio_features\12_DR-100_0076_1_sentence_2.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,1,0,0,1,0,0
12_DR-100_0076_1_sentence_3,../muse_features/muse_audio_features\12_DR-100_0076_1_sentence_3.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,0,0,0,0,0,0
12_DR-100_0076_1_sentence_4,../muse_features/muse_audio_features\12_DR-100_0076_1_sentence_4.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,0,2,0,1,0,0
12_DR-100_0076_1_sentence_5,../muse_features/muse_audio_features\12_DR-100_0076_1_sentence_5.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,0,0,0,1,0,0
12_DR-100_0076_1_sentence_6,../muse_features/muse_audio_features\12_DR-100_0076_1_sentence_6.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,0,0,0,1,0,0
12_DR-100_0076_1_sentence_7,../muse_features/muse_audio_features\12_DR-100_0076_1_sentence_7.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,1,0,0,0,0,0
12_DR-100_0076_1_sentence_8,../muse_features/muse_audio_features\12_DR-100_0076_1_sentence_8.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,0,0,0,1,0,0
12_DR-100_0076_1_sentence_9,../muse_features/muse_audio_features\12_DR-100_0076_1_sentence_9.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,0,0,0,1,0,0
12_DR-100_0076_3_sentence_1,../muse_features/muse_audio_features\12_DR-100_0076_3_sentence_1.npy,../muse_features/muse_lexical_features\07_DR-100_0076_3.npy,0,2,0,2,2,2
12_DR-100_0076_3_sentence_2,../muse_features/muse_audio_features\12_DR-100_0076_3_sentence_2.npy,../muse_features/muse_lexical_features\07_DR-100_0076_3.npy,0,2,0,2,2,2
12_DR-100_0076_3_sentence_3,../muse_features/muse_audio_features\12_DR-100_0076_3_sentence_3.npy,../muse_features/muse_lexical_features\07_DR-100_0076_3.npy,0,2,1,2,2,2
12_DR-100_0076_3_sentence_4,../muse_features/muse_audio_features\12_DR-100_0076_3_sentence_4.npy,../muse_features/muse_lexical_features\07_DR-100_0076_3.npy,0,1,0,1,2,2
12_DR-100_0076_3_sentence_5,../muse_features/muse_audio_features\12_DR-100_0076_3_sentence_5.npy,../muse_features/muse_lexical_features\07_DR-100_0076_3.npy,0,2,1,2,2,2
12_DR-100_0076_3_sentence_6,../muse_features/muse_audio_features\12_DR-100_0076_3_sentence_6.npy,../muse_features/muse_lexical_features\07_DR-100_0076_3.npy,0,2,1,2,2,2
12_DR-100_0076_3_sentence_7,../muse_features/muse_audio_features\12_DR-100_0076_3_sentence_7.npy,../muse_features/muse_lexical_features\07_DR-100_0076_3.npy,1,2,1,2,2,2
12_DR-100_0076_5_sentence_1,../muse_features/muse_audio_features\12_DR-100_0076_5_sentence_1.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,0,0,0,0,2,2
12_DR-100_0076_5_sentence_2,../muse_features/muse_audio_features\12_DR-100_0076_5_sentence_2.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,0,2,0,1,2,2
12_DR-100_0076_5_sentence_3,../muse_features/muse_audio_features\12_DR-100_0076_5_sentence_3.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,0,1,0,1,2,2
12_DR-100_0076_5_sentence_4,../muse_features/muse_audio_features\12_DR-100_0076_5_sentence_4.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,1,1,1,1,2,2
12_DR-100_0076_5_sentence_5,../muse_features/muse_audio_features\12_DR-100_0076_5_sentence_5.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,0,1,1,1,2,2
12_DR-100_0076_5_sentence_6,../muse_features/muse_audio_features\12_DR-100_0076_5_sentence_6.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,0,1,0,1,2,2
12_DR-100_0076_5_sentence_7,../muse_features/muse_audio_features\12_DR-100_0076_5_sentence_7.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,0,2,1,1,2,2
12_DR-100_0076_5_sentence_8,../muse_features/muse_audio_features\12_DR-100_0076_5_sentence_8.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,0,1,0,1,2,2
12_DR-100_0076_5_sentence_9,../muse_features/muse_audio_features\12_DR-100_0076_5_sentence_9.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,0,1,0,1,2,2
12_DR-100_0076_7_sentence_1,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_1.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,1,1,1,1,2,2
12_DR-100_0076_7_sentence_10,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_10.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,2,0,1,1,2,2
12_DR-100_0076_7_sentence_11,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_11.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,1,0,1,1,2,2
12_DR-100_0076_7_sentence_12,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_12.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,1,1,1,1,2,2
12_DR-100_0076_7_sentence_13,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_13.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,1,0,1,1,2,2
12_DR-100_0076_7_sentence_14,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_14.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,1,1,1,2,2,2
12_DR-100_0076_7_sentence_2,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_2.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,0,1,1,1,2,2
12_DR-100_0076_7_sentence_3,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_3.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,0,2,0,2,2,2
12_DR-100_0076_7_sentence_4,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_4.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,0,0,0,1,2,2
12_DR-100_0076_7_sentence_5,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_5.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,1,1,0,1,2,2
12_DR-100_0076_7_sentence_6,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_6.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,2,0,2,2,2,2
12_DR-100_0076_7_sentence_7,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_7.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,0,1,0,1,2,2
12_DR-100_0076_7_sentence_8,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_8.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,0,1,0,1,2,2
12_DR-100_0076_7_sentence_9,../muse_features/muse_audio_features\12_DR-100_0076_7_sentence_9.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,0,2,0,2,2,2
12_DR-100_0076_9_sentence_1,../muse_features/muse_audio_features\12_DR-100_0076_9_sentence_1.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy,0,2,0,2,2,2
12_DR-100_0076_9_sentence_10,../muse_features/muse_audio_features\12_DR-100_0076_9_sentence_10.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy,1,1,1,1,2,2
12_DR-100_0076_9_sentence_11,../muse_features/muse_audio_features\12_DR-100_0076_9_sentence_11.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy,0,1,0,1,2,2
12_DR-100_0076_9_sentence_12,../muse_features/muse_audio_features\12_DR-100_0076_9_sentence_12.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy,0,2,0,2,2,2
12_DR-100_0076_9_sentence_2,../muse_features/muse_audio_features\12_DR-100_0076_9_sentence_2.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy,0,0,0,1,2,2
12_DR-100_0076_9_sentence_3,../muse_features/muse_audio_features\12_DR-100_0076_9_sentence_3.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy,0,1,0,1,2,2
12_DR-100_0076_9_sentence_4,../muse_features/muse_audio_features\12_DR-100_0076_9_sentence_4.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy,0,1,0,1,2,2
12_DR-100_0076_9_sentence_5,../muse_features/muse_audio_features\12_DR-100_0076_9_sentence_5.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy,1,2,0,1,2,2
12_DR-100_0076_9_sentence_6,../muse_features/muse_audio_features\12_DR-100_0076_9_sentence_6.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy,0,1,0,1,2,2
12_DR-100_0076_9_sentence_7,../muse_features/muse_audio_features\12_DR-100_0076_9_sentence_7.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy,1,2,0,2,2,2
12_DR-100_0076_9_sentence_8,../muse_features/muse_audio_features\12_DR-100_0076_9_sentence_8.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy,2,2,0,1,2,2
12_DR-100_0076_9_sentence_9,../muse_features/muse_audio_features\12_DR-100_0076_9_sentence_9.npy,../muse_features/muse_lexical_features\07_DR-100_0076_9.npy,0,2,0,1,2,2
13_DR-100_0080_1_sentence_1,../muse_features/muse_audio_features\13_DR-100_0080_1_sentence_1.npy,../muse_features/muse_lexical_features\13_DR-100_0080_1.npy,0,2,0,2,0,2
13_DR-100_0080_1_sentence_10,../muse_features/muse_audio_features\13_DR-100_0080_1_sentence_10.npy,../muse_features/muse_lexical_features\13_DR-100_0080_1.npy,0,1,0,1,0,2
