file_name_list,audio_features,lexical_features,Activation_Mean,Activation_SD,Valence_Mean,Valence_SD,Activation_Annotation,Valence_Annotation,C_Activation_Mean,C_Activation_SD,C_Valence_Mean,C_Valence_SD,C_Activation_Annotation,C_Valence_Annotation,S_Activation,S_Valence
05_DR-100_0072_9_sentence_8,../muse_features/muse_audio_features\05_DR-100_0072_9_sentence_8.npy,../muse_features/muse_lexical_features\05_DR-100_0072_9.npy,3.25,2.05287255,5.75,1.03509834,7;4;1;3;3;5;1;2,4;6;6;7;5;7;5;6,4.625,1.92260983,6.75,1.16496475,2;6;4;6;4;2;6;7,6;9;7;5;6;7;7;7,7,7
05_DR-100_0072_9_sentence_9,../muse_features/muse_audio_features\05_DR-100_0072_9_sentence_9.npy,../muse_features/muse_lexical_features\05_DR-100_0072_9.npy,4.125,1.35620268,6.625,0.74402381,3;4;3;5;3;6;6;3,7;6;8;6;6;7;7;6,4.5,1.8516402,6.375,1.40788595,2;6;4;6;5;2;4;7,6;9;7;4;6;6;7;6,7,7
06_DR-100_0073_1_sentence_1,../muse_features/muse_audio_features\06_DR-100_0073_1_sentence_1.npy,../muse_features/muse_lexical_features\06_DR-100_0073_1.npy,4.22222222,1.92209377,6,1.22474487,3;3;2;3;3;6;5;8;5,6;7;6;6;7;6;7;3;6,3.375,1.68501802,6.375,0.51754917,1;6;5;3;4;4;2;2,6;7;6;7;6;6;6;7,6,6
06_DR-100_0073_1_sentence_2,../muse_features/muse_audio_features\06_DR-100_0073_1_sentence_2.npy,../muse_features/muse_lexical_features\06_DR-100_0073_1.npy,3.375,1.76776695,5.875,1.35620268,2;3;2;5;3;3;2;7,6;6;7;5;7;6;7;3,2.875,1.35620268,6.375,0.51754917,1;5;4;2;4;3;2;2,6;7;6;7;6;6;6;7,6,6
06_DR-100_0073_1_sentence_3,../muse_features/muse_audio_features\06_DR-100_0073_1_sentence_3.npy,../muse_features/muse_lexical_features\06_DR-100_0073_1.npy,3.25,1.66904592,6.125,0.83452296,2;7;2;2;3;4;3;3,5;8;6;6;6;6;6;6,3,1.30930734,6.125,0.64086994,1;5;4;3;4;3;2;2,6;6;6;7;6;5;6;7,6,6
06_DR-100_0073_1_sentence_4,../muse_features/muse_audio_features\06_DR-100_0073_1_sentence_4.npy,../muse_features/muse_lexical_features\06_DR-100_0073_1.npy,3.44444444,1.74005108,4.11111111,1.26929552,2;3;3;1;7;4;3;5;3,6;4;4;6;2;4;4;4;3,2.75,1.03509834,5.125,1.12599163,1;4;3;3;4;3;2;2,4;6;4;7;4;5;6;5,6,6
06_DR-100_0073_1_sentence_5,../muse_features/muse_audio_features\06_DR-100_0073_1_sentence_5.npy,../muse_features/muse_lexical_features\06_DR-100_0073_1.npy,4.44444444,1.94365063,5.33333333,1.41421356,6;3;4;2;3;6;8;3;5,5;7;6;6;6;5;2;5;6,3.375,1.30247018,5.125,1.35620268,2;5;5;3;4;4;2;2,6;6;4;7;4;3;6;5,6,6
06_DR-100_0073_1_sentence_6,../muse_features/muse_audio_features\06_DR-100_0073_1_sentence_6.npy,../muse_features/muse_lexical_features\06_DR-100_0073_1.npy,3.875,1.7268882,5,0.9258201,3;2;5;4;1;5;5;6,5;6;5;5;5;6;3;5,2.625,1.40788595,5.875,0.83452296,1;5;3;2;4;3;2;1,6;7;6;7;5;5;5;6,6,6
06_DR-100_0073_3_sentence_1,../muse_features/muse_audio_features\06_DR-100_0073_3_sentence_1.npy,../muse_features/muse_lexical_features\06_DR-100_0073_3.npy,4.125,2.10017006,4.75,1.58113883,5;2;4;3;8;3;2;6,3;6;6;6;2;6;5;4,4,1.73205081,6,0.8660254,2;4;2;5;7;3;3;6;4,6;7;6;7;4;6;6;6;6,5,7
06_DR-100_0073_3_sentence_2,../muse_features/muse_audio_features\06_DR-100_0073_3_sentence_2.npy,../muse_features/muse_lexical_features\06_DR-100_0073_3.npy,3.625,1.84681192,5.25,1.03509834,4;2;6;2;2;6;2;5,7;4;6;5;6;5;5;4,3.33333333,1.6583124,5.22222222,1.09290642,2;2;2;5;7;3;3;3;3,6;4;6;7;4;6;4;5;5,5,7
06_DR-100_0073_3_sentence_3,../muse_features/muse_audio_features\06_DR-100_0073_3_sentence_3.npy,../muse_features/muse_lexical_features\06_DR-100_0073_3.npy,4.25,1.66904592,6.25,1.66904592,3;7;6;2;4;5;3;4,6;3;7;7;9;6;6;6,3.44444444,1.33333333,6.33333333,0.70710678,2;3;2;5;6;3;3;3;4,6;7;6;7;6;6;7;5;7,5,7
06_DR-100_0073_3_sentence_4,../muse_features/muse_audio_features\06_DR-100_0073_3_sentence_4.npy,../muse_features/muse_lexical_features\06_DR-100_0073_3.npy,3.125,1.55264751,5.5,1.30930734,2;6;3;3;1;4;2;4,7;6;4;6;4;4;6;7,3.44444444,1.42400062,6.11111111,1.05409255,2;2;2;4;6;3;3;5;4,6;7;6;6;4;6;6;6;8,5,7
06_DR-100_0073_3_sentence_5,../muse_features/muse_audio_features\06_DR-100_0073_3_sentence_5.npy,../muse_features/muse_lexical_features\06_DR-100_0073_3.npy,4.375,0.91612538,5.75,1.58113883,3;4;4;4;5;6;4;5,7;7;3;5;4;7;6;7,3.77777778,1.39443338,6.22222222,0.97182532,2;3;2;5;6;3;4;5;4,6;7;6;7;4;6;7;6;7,5,7
06_DR-100_0073_3_sentence_6,../muse_features/muse_audio_features\06_DR-100_0073_3_sentence_6.npy,../muse_features/muse_lexical_features\06_DR-100_0073_3.npy,2.5,1.19522861,6.125,0.64086994,2;3;2;2;5;1;2;3,6;7;6;6;7;5;6;6,3.88888889,1.76383421,6.11111111,1.36422546,2;3;2;5;7;3;3;6;4,6;6;6;7;3;6;6;7;8,5,7
06_DR-100_0073_3_sentence_7,../muse_features/muse_audio_features\06_DR-100_0073_3_sentence_7.npy,../muse_features/muse_lexical_features\06_DR-100_0073_3.npy,3.75,2.12132034,5.75,0.88640526,4;5;3;2;1;6;7;2,6;6;5;6;4;7;6;6,3.77777778,1.85592145,5.88888889,1.36422546,2;2;2;6;7;3;3;5;4,6;6;5;8;3;6;6;6;7,5,7
06_DR-100_0073_5_sentence_1,../muse_features/muse_audio_features\06_DR-100_0073_5_sentence_1.npy,../muse_features/muse_lexical_features\06_DR-100_0073_5.npy,3,1.19522861,4.875,0.64086994,5;3;4;3;1;2;3;3,5;5;5;4;5;6;5;4,3.5,1.69030851,4.875,0.99103121,3;3;4;3;3;7;4;1,5;3;5;5;6;4;6;5,6,4
06_DR-100_0073_5_sentence_2,../muse_features/muse_audio_features\06_DR-100_0073_5_sentence_2.npy,../muse_features/muse_lexical_features\06_DR-100_0073_5.npy,2.88888889,1.45296631,5.44444444,0.72648316,1;4;3;5;2;5;2;2;2,5;5;6;6;5;5;5;5;7,4.125,1.55264751,4.875,0.35355339,3;3;5;4;4;7;5;2,5;5;5;5;5;4;5;5,6,4
06_DR-100_0073_5_sentence_3,../muse_features/muse_audio_features\06_DR-100_0073_5_sentence_3.npy,../muse_features/muse_lexical_features\06_DR-100_0073_5.npy,4.375,2.13390989,4.5,1.30930734,7;3;7;2;2;3;6;5,7;4;3;4;6;4;4;4,4.375,1.50594062,4.5,0.75592895,3;3;6;5;4;7;4;3,5;5;4;4;4;4;6;4,6,4
06_DR-100_0073_5_sentence_4,../muse_features/muse_audio_features\06_DR-100_0073_5_sentence_4.npy,../muse_features/muse_lexical_features\06_DR-100_0073_5.npy,3.5,1.60356745,4.625,1.18773494,3;4;1;5;3;6;2;4,4;6;4;4;6;3;6;4,4.125,1.55264751,4.625,0.74402381,4;3;5;3;4;7;5;2,5;5;4;5;4;4;6;4,6,4
06_DR-100_0073_5_sentence_5,../muse_features/muse_audio_features\06_DR-100_0073_5_sentence_5.npy,../muse_features/muse_lexical_features\06_DR-100_0073_5.npy,5.125,1.95940953,4,1.69030851,4;6;8;3;6;6;2;6,4;7;1;3;4;4;5;4,4.625,1.18773494,4.375,1.18773494,4;3;5;4;4;7;5;5,4;4;5;4;4;3;7;4,6,4
06_DR-100_0073_5_sentence_6,../muse_features/muse_audio_features\06_DR-100_0073_5_sentence_6.npy,../muse_features/muse_lexical_features\06_DR-100_0073_5.npy,4.625,1.99553072,4.625,1.68501802,4;2;8;3;7;5;4;4,4;7;2;5;6;6;4;3,4.375,1.30247018,4,0.75592895,4;3;5;4;3;7;5;4,4;5;4;4;3;3;5;4,6,4
06_DR-100_0073_5_sentence_7,../muse_features/muse_audio_features\06_DR-100_0073_5_sentence_7.npy,../muse_features/muse_lexical_features\06_DR-100_0073_5.npy,4.5,2,4.75,1.83225076,8;6;5;4;4;5;2;2,2;4;3;7;5;4;7;6,4.125,1.7268882,4.375,0.91612538,3;3;5;4;3;7;6;2,5;4;4;5;4;3;6;4,6,4
06_DR-100_0073_7_sentence_1,../muse_features/muse_audio_features\06_DR-100_0073_7_sentence_1.npy,../muse_features/muse_lexical_features\06_DR-100_0073_7.npy,3.75,1.58113883,5.75,0.46291005,2;2;2;4;4;5;6;5,6;6;6;5;6;6;5;6,4.125,1.45773797,6.25,0.70710678,4;2;6;4;6;5;3;3,6;6;7;6;6;7;5;7,5,5
06_DR-100_0073_7_sentence_2,../muse_features/muse_audio_features\06_DR-100_0073_7_sentence_2.npy,../muse_features/muse_lexical_features\06_DR-100_0073_7.npy,3.75,1.75254916,5.5,1.06904497,3;7;2;3;2;5;5;3,6;3;6;5;6;6;6;6,3.875,1.45773797,6.25,0.70710678,4;2;5;4;6;5;3;2,6;5;7;6;6;7;6;7,5,5
06_DR-100_0073_7_sentence_3,../muse_features/muse_audio_features\06_DR-100_0073_7_sentence_3.npy,../muse_features/muse_lexical_features\06_DR-100_0073_7.npy,3.55555556,1.50923086,6.33333333,0.70710678,5;3;2;5;6;2;4;3;2,7;6;7;5;7;6;6;6;7,4.375,1.40788595,6.625,0.74402381,4;3;7;5;5;5;3;3,6;7;8;6;6;6;7;7,5,5
06_DR-100_0073_7_sentence_4,../muse_features/muse_audio_features\06_DR-100_0073_7_sentence_4.npy,../muse_features/muse_lexical_features\06_DR-100_0073_7.npy,3.375,1.40788595,5.625,0.74402381,3;3;1;4;4;3;3;6,6;5;6;5;5;6;5;7,3.75,1.58113883,6.5,0.53452248,4;2;6;4;5;5;2;2,6;7;7;6;6;7;6;7,5,5
06_DR-100_0073_7_sentence_5,../muse_features/muse_audio_features\06_DR-100_0073_7_sentence_5.npy,../muse_features/muse_lexical_features\06_DR-100_0073_7.npy,5.375,1.99553072,6.25,1.03509834,3;6;6;7;2;5;8;6,5;7;8;6;6;5;6;7,4.25,1.66904592,7,0.75592895,4;3;7;4;6;5;3;2,7;6;7;6;7;8;8;7,5,5
06_DR-100_0073_7_sentence_6,../muse_features/muse_audio_features\06_DR-100_0073_7_sentence_6.npy,../muse_features/muse_lexical_features\06_DR-100_0073_7.npy,3.375,1.76776695,6.125,0.64086994,5;2;3;1;2;3;6;5,7;6;6;5;6;7;6;6,4.375,1.50594062,7,0.53452248,4;3;7;4;6;5;3;3,7;7;7;7;8;6;7;7,5,5
06_DR-100_0073_7_sentence_7,../muse_features/muse_audio_features\06_DR-100_0073_7_sentence_7.npy,../muse_features/muse_lexical_features\06_DR-100_0073_7.npy,4,2.72554058,4.25,1.58113883,2;3;2;7;1;9;4;4,2;4;4;4;6;3;4;7,4,1.69030851,5.375,1.18773494,4;3;7;4;5;5;2;2,4;6;7;5;5;4;5;7,5,5
06_DR-100_0073_7_sentence_8,../muse_features/muse_audio_features\06_DR-100_0073_7_sentence_8.npy,../muse_features/muse_lexical_features\06_DR-100_0073_7.npy,3.875,1.80772153,6.25,1.38873015,4;4;2;7;2;5;2;5,6;9;6;6;6;6;4;7,4.125,1.45773797,7,0.53452248,4;4;6;5;5;5;2;2,7;6;7;7;8;7;7;7,5,5
06_DR-100_0073_7_sentence_9,../muse_features/muse_audio_features\06_DR-100_0073_7_sentence_9.npy,../muse_features/muse_lexical_features\06_DR-100_0073_7.npy,4.375,1.30247018,5.5,1.19522861,5;4;5;6;5;5;3;2,5;7;5;6;6;6;6;3,3.75,1.83225076,6.25,1.03509834,4;2;7;3;5;5;2;2,5;6;8;7;6;6;5;7,5,5
06_DR-100_0073_9_sentence_1,../muse_features/muse_audio_features\06_DR-100_0073_9_sentence_1.npy,../muse_features/muse_lexical_features\06_DR-100_0073_9.npy,3.75,1.48804762,6.125,0.64086994,5;5;3;1;3;5;5;3,6;7;6;6;6;6;7;5,3.22222222,1.39443338,6.22222222,0.66666667,5;2;3;2;5;2;5;3;2,6;6;6;7;6;7;7;5;6,4,7
06_DR-100_0073_9_sentence_2,../muse_features/muse_audio_features\06_DR-100_0073_9_sentence_2.npy,../muse_features/muse_lexical_features\06_DR-100_0073_9.npy,2.625,1.06066017,5.75,1.28173989,2;2;2;5;2;3;2;3,5;6;6;7;6;6;3;7,3.77777778,1.6414763,6.55555556,0.8819171,6;3;4;2;5;2;6;4;2,7;5;7;8;6;7;7;6;6,4,7
06_DR-100_0073_9_sentence_3,../muse_features/muse_audio_features\06_DR-100_0073_9_sentence_3.npy,../muse_features/muse_lexical_features\06_DR-100_0073_9.npy,4.125,1.80772153,5.875,1.35620268,3;2;4;6;2;7;5;4,5;6;7;7;3;6;7;6,4.44444444,1.66666667,6.88888889,0.92796073,6;4;5;5;5;2;7;4;2,8;6;6;8;7;7;8;6;6,4,7
06_DR-100_0073_9_sentence_4,../muse_features/muse_audio_features\06_DR-100_0073_9_sentence_4.npy,../muse_features/muse_lexical_features\06_DR-100_0073_9.npy,3.875,1.7268882,6.875,1.24642345,1;2;6;5;5;5;3;4,6;6;7;7;9;7;8;5,4.55555556,1.81046342,6.88888889,0.78173596,5;4;6;5;5;2;8;3;3,7;7;7;7;7;5;8;7;7,4,7
06_DR-100_0073_9_sentence_5,../muse_features/muse_audio_features\06_DR-100_0073_9_sentence_5.npy,../muse_features/muse_lexical_features\06_DR-100_0073_9.npy,5,1.58113883,6.88888889,1.05409255,5;7;4;4;2;5;5;7;6,8;7;5;7;6;7;6;8;8,4.44444444,1.58989867,7,0.70710678,5;5;5;4;5;2;7;5;2,8;7;6;7;6;7;8;7;7,4,7
06_DR-100_0073_9_sentence_6,../muse_features/muse_audio_features\06_DR-100_0073_9_sentence_6.npy,../muse_features/muse_lexical_features\06_DR-100_0073_9.npy,3.75,1.58113883,4.375,1.06066017,3;5;3;1;5;3;6;4,4;4;3;6;4;6;4;4,4.11111111,2.02758751,6.11111111,1.36422546,6;4;4;2;5;2;8;4;2,7;4;6;6;6;7;8;4;7,4,7
06_DR-100_0073_9_sentence_7,../muse_features/muse_audio_features\06_DR-100_0073_9_sentence_7.npy,../muse_features/muse_lexical_features\06_DR-100_0073_9.npy,3.875,1.88509189,5.75,1.58113883,3;6;2;2;6;2;4;6,4;8;6;4;4;6;7;7,4,1.58113883,6.22222222,1.30170828,5;4;4;3;5;2;7;4;2,8;6;5;4;6;6;8;6;7,4,7
06_DR-100_0073_9_sentence_8,../muse_features/muse_audio_features\06_DR-100_0073_9_sentence_8.npy,../muse_features/muse_lexical_features\06_DR-100_0073_9.npy,3.77777778,1.85592145,6.44444444,0.8819171,6;2;3;7;4;2;3;5;2,8;6;7;7;6;5;6;7;6,3.44444444,1.58989867,6.22222222,0.66666667,4;4;3;2;5;1;6;4;2,6;6;6;6;6;5;7;7;7,4,7
07_DR-100_0076_1_sentence_1,../muse_features/muse_audio_features\07_DR-100_0076_1_sentence_1.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,3.25,1.90862703,4.75,0.70710678,6;1;3;1;3;5;5;2,4;4;5;5;5;6;4;5,2.75,1.48804762,4.625,1.59798981,5;5;2;2;2;2;3;1,4;5;1;5;6;6;5;5,5,6
07_DR-100_0076_1_sentence_2,../muse_features/muse_audio_features\07_DR-100_0076_1_sentence_2.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,3,1.51185789,4,1.06904497,1;2;3;2;3;4;3;6,4;4;4;6;2;4;4;4,2.875,1.55264751,4.25,1.58113883,5;5;2;2;2;2;4;1,4;5;1;4;6;6;4;4,5,6
07_DR-100_0076_1_sentence_3,../muse_features/muse_audio_features\07_DR-100_0076_1_sentence_3.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,3.25,1.03509834,5.75,0.46291005,5;3;2;2;4;3;4;3,6;6;6;6;6;5;6;5,3.375,1.68501802,5.375,0.74402381,6;6;3;2;2;2;3;3,4;5;5;6;6;6;5;6,5,6
07_DR-100_0076_1_sentence_4,../muse_features/muse_audio_features\07_DR-100_0076_1_sentence_4.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,3.75,1.83225076,5.375,0.51754917,4;7;2;3;3;3;2;6,5;6;5;5;5;5;6;6,3.25,1.58113883,5.125,0.64086994,5;6;2;2;2;2;4;3,4;5;5;5;6;6;5;5,5,6
07_DR-100_0076_1_sentence_5,../muse_features/muse_audio_features\07_DR-100_0076_1_sentence_5.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,2.625,1.68501802,6.125,0.83452296,2;2;1;3;1;4;6;2,7;6;5;7;6;6;5;7,3.25,1.38873015,6.25,1.38873015,5;5;2;2;2;2;4;4,4;7;9;6;6;6;6;6,5,6
07_DR-100_0076_1_sentence_6,../muse_features/muse_audio_features\07_DR-100_0076_1_sentence_6.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,2.5,0.53452248,5.875,1.7268882,2;3;3;2;3;2;2;3,6;6;2;6;7;6;8;6,3.125,1.55264751,6.625,1.30247018,5;6;2;2;2;2;3;3,5;9;8;6;6;6;6;7,5,6
07_DR-100_0076_1_sentence_7,../muse_features/muse_audio_features\07_DR-100_0076_1_sentence_7.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,2.75,1.66904592,4.875,0.83452296,3;2;1;1;6;4;3;2,4;5;4;6;6;5;4;5,3.25,1.48804762,5.25,0.70710678,5;5;3;2;2;2;5;2,5;5;4;5;6;6;5;6,5,6
07_DR-100_0076_1_sentence_8,../muse_features/muse_audio_features\07_DR-100_0076_1_sentence_8.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,2,1.60356745,5.125,0.83452296,1;1;2;1;4;1;5;1,4;5;5;5;7;5;5;5,2.5,1.30930734,5.375,0.74402381,5;4;1;2;2;2;2;2,5;5;5;5;6;7;5;5,5,6
07_DR-100_0076_1_sentence_9,../muse_features/muse_audio_features\07_DR-100_0076_1_sentence_9.npy,../muse_features/muse_lexical_features\07_DR-100_0076_1.npy,2.375,1.06066017,5.25,1.03509834,1;3;4;2;2;3;1;3,5;5;6;6;4;7;5;4,3.125,1.35620268,5.75,0.88640526,5;5;3;2;2;2;4;2,4;5;7;6;6;6;6;6,5,6
07_DR-100_0076_3_sentence_1,../muse_features/muse_audio_features\07_DR-100_0076_3_sentence_1.npy,../muse_features/muse_lexical_features\07_DR-100_0076_3.npy,3.125,1.7268882,6.375,0.51754917,1;4;2;6;4;3;4;1,6;6;7;7;6;6;7;6,2.25,0.88640526,6.375,1.06066017,3;3;3;3;1;2;1;2,6;6;6;9;6;6;6;6,6,4
07_DR-100_0076_3_sentence_2,../muse_features/muse_audio_features\07_DR-100_0076_3_sentence_2.npy,../muse_features/muse_lexical_features\07_DR-100_0076_3.npy,2.875,1.55264751,7,0.75592895,6;2;4;1;2;2;3;3,7;6;7;7;8;6;8;7,2.75,0.88640526,6.875,0.99103121,3;3;4;4;2;2;2;2,7;7;6;9;6;7;7;6,6,4
07_DR-100_0076_3_sentence_3,../muse_features/muse_audio_features\07_DR-100_0076_3_sentence_3.npy,../muse_features/muse_lexical_features\07_DR-100_0076_3.npy,4.125,2.10017006,4.5,1.51185789,3;4;3;5;2;6;2;8,4;5;4;6;6;3;2;6,2.375,0.91612538,4.5,0.75592895,2;4;3;3;2;1;2;2,4;4;4;4;5;4;5;6,6,4
07_DR-100_0076_3_sentence_4,../muse_features/muse_audio_features\07_DR-100_0076_3_sentence_4.npy,../muse_features/muse_lexical_features\07_DR-100_0076_3.npy,2.25,1.28173989,5.25,0.46291005,5;2;2;1;1;2;2;3,5;6;5;5;5;5;6;5,1.625,0.74402381,5.125,0.35355339,3;2;2;1;1;1;1;2,5;5;5;5;5;5;5;6,6,4
07_DR-100_0076_3_sentence_5,../muse_features/muse_audio_features\07_DR-100_0076_3_sentence_5.npy,../muse_features/muse_lexical_features\07_DR-100_0076_3.npy,3.375,2.06587927,4,1.30930734,3;3;2;3;7;2;1;6,3;2;3;4;4;6;5;5,2.75,1.03509834,4.25,1.48804762,3;3;5;2;2;3;2;2,4;4;4;1;5;5;5;6,6,4
07_DR-100_0076_3_sentence_6,../muse_features/muse_audio_features\07_DR-100_0076_3_sentence_6.npy,../muse_features/muse_lexical_features\07_DR-100_0076_3.npy,3.25,1.38873015,6.875,0.83452296,2;4;2;4;5;2;2;5,8;7;7;8;6;7;6;6,2.625,1.06066017,6.75,1.03509834,2;3;5;3;2;2;2;2,7;7;6;9;6;7;6;6,6,4
07_DR-100_0076_3_sentence_7,../muse_features/muse_audio_features\07_DR-100_0076_3_sentence_7.npy,../muse_features/muse_lexical_features\07_DR-100_0076_3.npy,3.66666667,1.93649167,4.55555556,1.50923086,1;7;6;2;3;3;5;3;3,5;7;3;4;4;7;3;4;4,2.5,0.9258201,5.125,0.99103121,2;4;4;2;2;2;2;2,4;5;5;6;5;4;5;7,6,4
07_DR-100_0076_3_sentence_8,../muse_features/muse_audio_features\07_DR-100_0076_3_sentence_8.npy,../muse_features/muse_lexical_features\07_DR-100_0076_3.npy,2.75,1.28173989,6.25,0.88640526,2;3;1;3;2;5;2;4,7;8;6;5;6;6;6;6,2.25,0.88640526,6.625,1.30247018,2;3;4;2;2;1;2;2,5;7;6;9;6;8;6;6,6,4
07_DR-100_0076_5_sentence_1,../muse_features/muse_audio_features\07_DR-100_0076_5_sentence_1.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,3.75,1.98206242,4.75,1.83225076,3;7;3;2;2;5;6;2,3;5;4;5;5;2;8;6,4.25,1.38873015,4.625,0.51754917,4;2;4;6;5;3;6;4,4;5;5;5;5;4;4;5,4,5
07_DR-100_0076_5_sentence_2,../muse_features/muse_audio_features\07_DR-100_0076_5_sentence_2.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,3.5,1.51185789,4.125,0.83452296,1;5;3;3;3;6;3;4,5;3;5;3;5;4;4;4,4.125,1.35620268,3.875,1.35620268,5;2;3;5;4;3;6;5,4;5;5;4;1;3;5;4,4,5
07_DR-100_0076_5_sentence_3,../muse_features/muse_audio_features\07_DR-100_0076_5_sentence_3.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,3.25,1.16496475,5.625,1.06066017,2;5;2;4;2;4;3;4,5;5;5;8;6;5;6;5,4.25,1.83225076,4.5,1.06904497,5;2;3;5;4;3;8;4,5;5;5;5;2;4;5;5,4,5
07_DR-100_0076_5_sentence_4,../muse_features/muse_audio_features\07_DR-100_0076_5_sentence_4.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,3.875,1.7268882,4.375,1.18773494,5;3;2;5;2;3;4;7,3;4;4;3;6;6;4;5,4.125,1.64208056,4.25,0.46291005,5;3;2;5;3;3;7;5,4;4;4;4;5;4;5;4,4,5
07_DR-100_0076_5_sentence_5,../muse_features/muse_audio_features\07_DR-100_0076_5_sentence_5.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,1.875,0.64086994,5.75,1.28173989,2;2;1;2;2;2;1;3,6;6;6;6;4;8;6;4,3.625,1.40788595,4.875,1.35620268,5;2;2;4;3;3;6;4,4;7;4;3;6;4;5;6,4,5
07_DR-100_0076_5_sentence_6,../muse_features/muse_audio_features\07_DR-100_0076_5_sentence_6.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,2.5,1.19522861,4.875,0.64086994,4;1;3;4;3;2;2;1,5;5;4;5;4;5;6;5,3.375,1.18773494,4.5,0.75592895,4;4;4;3;1;3;5;3,4;5;3;5;5;4;5;5,4,5
07_DR-100_0076_5_sentence_7,../muse_features/muse_audio_features\07_DR-100_0076_5_sentence_7.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,3.125,1.64208056,3.375,0.51754917,3;3;2;2;3;7;2;3,4;3;3;3;4;4;3;3,3.625,1.50594062,4.375,0.51754917,4;4;2;3;3;3;7;3,5;4;4;4;5;4;4;5,4,5
07_DR-100_0076_5_sentence_8,../muse_features/muse_audio_features\07_DR-100_0076_5_sentence_8.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,3.5,2.20389266,4.625,1.18773494,4;3;5;2;3;1;2;8,5;6;3;5;3;5;6;4,3.625,1.30247018,4.75,0.70710678,5;3;2;3;3;3;6;4,6;4;4;5;5;4;5;5,4,5
07_DR-100_0076_5_sentence_9,../muse_features/muse_audio_features\07_DR-100_0076_5_sentence_9.npy,../muse_features/muse_lexical_features\07_DR-100_0076_5.npy,1.875,0.99103121,3.125,0.64086994,1;1;3;2;3;1;3;1,3;4;3;3;3;4;3;2,3.5,1.41421356,3.5,1.19522861,5;3;2;2;3;3;6;4,4;4;3;3;1;4;5;4,4,5
07_DR-100_0076_7_sentence_1,../muse_features/muse_audio_features\07_DR-100_0076_7_sentence_1.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,3.75,1.38873015,6.625,0.74402381,2;3;5;5;5;2;3;5,7;6;7;6;6;6;8;7,3.5,2,6.75,1.03509834,2;2;4;4;8;2;3;3,7;6;9;7;6;7;6;6,5,6
07_DR-100_0076_7_sentence_10,../muse_features/muse_audio_features\07_DR-100_0076_7_sentence_10.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,3.125,1.12599163,6.375,1.68501802,4;3;3;2;2;4;5;2,6;6;9;7;3;7;6;7,3,1.51185789,7.125,0.99103121,2;2;3;4;6;1;3;3,7;6;9;7;7;7;8;6,5,6
07_DR-100_0076_7_sentence_11,../muse_features/muse_audio_features\07_DR-100_0076_7_sentence_11.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,2.88888889,1.45296631,6.44444444,0.52704628,5;3;4;2;2;2;2;1;5,7;6;6;6;6;7;7;6;7,3,1.19522861,6.75,1.16496475,3;2;4;4;4;1;2;4,7;6;9;7;5;7;6;7,5,6
07_DR-100_0076_7_sentence_12,../muse_features/muse_audio_features\07_DR-100_0076_7_sentence_12.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,1.75,0.70710678,5.75,0.88640526,2;1;1;3;2;1;2;2,4;5;6;7;6;6;6;6,2.75,1.75254916,6.5,1.06904497,1;2;4;4;6;1;2;2,6;6;9;6;7;6;6;6,5,6
07_DR-100_0076_7_sentence_2,../muse_features/muse_audio_features\07_DR-100_0076_7_sentence_2.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,3.625,1.50594062,6,1.69030851,3;4;3;3;7;3;4;2,6;3;6;9;5;7;6;6,3.5,2.07019668,7.25,0.70710678,3;2;3;4;8;1;3;4,7;7;9;7;7;7;7;7,5,6
07_DR-100_0076_7_sentence_3,../muse_features/muse_audio_features\07_DR-100_0076_7_sentence_3.npy,../muse_features/muse_lexical_features\07_DR-100_0076_7.npy,2.5,0.9258201,5.875,0.64086994,1;3;3;2;3;2;2;4,6;5;6;6;5;6;6;7,3.625,1.99553072,7.25,0.70710678,2;2;4;4;8;2;3;4,7;7;9;7;7;7;7;7,5,6
